,0,1,2,3
0,0.9999999999999991,2.1971830985915473,1.0774647887323945,0.4524681027340514
1,0.999999999999999,2.9635036496350327,1.7671532846715334,1.613826615229895
2,1.0,6.875,5.287500000000004,38.29343845977401
3,0.999999999999998,3.4949494949494913,2.2454545454545447,3.153913802111256
4,1.0000000000000002,5.37662337662338,3.9389610389610388,15.0847965686229
5,0.9999999999999992,2.263157894736842,1.1368421052631574,0.4010526315789468
6,1.0000000000000013,5.831325301204818,4.348192771084338,17.530845692330754
7,1.0,3.294117647058821,2.0647058823529405,2.488519130004941
8,0.9999999999999996,2.3157894736842106,1.184210526315789,1.061052631578947
9,0.9999999999999993,3.1111111111111116,1.8999999999999997,2.755453530844157
10,1.0000000000000007,3.4426229508196697,2.198360655737704,2.773832666468226
11,0.9999999999999987,4.346666666666672,3.011999999999996,12.536518344557857
12,1.0,2.764705882352939,1.5882352941176463,1.3077986892583113
13,1.000000000000006,3.327586206896535,2.094827586206895,3.002931953694821
14,1.000000000000008,4.959349593495892,3.5634146341463455,16.278447406685448
15,1.0,2.125,1.0124999999999997,0.3874218749999998
16,0.9999999999999982,4.571428571428566,3.214285714285714,8.774847976451642
17,1.0000000000000002,3.454545454545454,2.209090909090909,3.2706545454545446
18,1.0000000000000004,2.5714285714285703,1.4142857142857141,0.9067105263157892
19,0.9999999999999992,2.894736842105261,1.7052631578947355,2.4628329660357764
20,1.0000000000000002,4.74285714285714,3.3685714285714288,11.839004943293105
21,0.9999999999999999,2.0,0.8999999999999999,0.23914285714285705
22,0.9999999999999991,3.3513513513513544,2.116216216216216,3.331410472972974
23,0.9999999999999993,2.2962962962962967,1.1666666666666665,0.6458333333333331
24,0.9999999999999999,2.2000000000000006,1.0799999999999994,0.4468695652173916
25,1.0000000000000004,2.9600000000000013,1.7639999999999996,2.3799384528514955
26,0.9999999999999986,4.666666666666665,3.3,28.464510759801374
27,0.9999999999999939,5.403441682600361,3.9630975143403466,12.649758200604955
28,1.0,2.40625,1.2656249999999993,0.7523733050847459
29,1.0000000000000007,2.625000000000001,1.4624999999999995,0.8823348214285716
30,1.0000000000000018,3.565217391304343,2.30869565217391,4.208161074217444
31,1.0000000000000007,2.9767441860465134,1.77906976744186,1.8876934029425723
32,1.0000000000000004,3.849999999999999,2.564999999999999,5.185207183441557
33,1.0,2.625,1.4625000000000004,1.4742187499999992
34,1.0000000000000007,4.926829268292673,3.5341463414634173,13.535225704408834
35,0.9999999999999998,1.9999999999999998,0.8999999999999998,0.22615384615384604
36,1.0,2.822429906542056,1.6401869158878506,1.5036222850653254
37,0.9999999999999993,2.51851851851852,1.366666666666667,1.3728676470588228
38,0.9999999999999998,2.461538461538462,1.3153846153846152,1.0765384615384608
39,1.0000000000000002,2.5600000000000005,1.4039999999999997,0.9275387755102039
40,0.9999999999999993,1.999999999999999,0.9000000000000002,0.32999999999999996
41,0.9999999999999993,3.757575757575756,2.4818181818181824,4.754332604895107
42,1.0000000000000007,3.1475409836065524,1.9327868852459043,2.7045674366617005
43,1.0000000000000007,3.965517241379309,2.668965517241381,8.781605906312002
44,1.0000000000000009,2.095238095238093,0.9857142857142854,0.14546402502606892
45,1.0000000000000002,2.480000000000001,1.3319999999999999,0.8245439999999997
46,0.9999999999999986,2.391752577319584,1.2525773195876275,0.7070283505154644
47,0.9999999999999994,2.826086956521742,1.643478260869563,1.1873671664167906
48,0.9999999999999992,2.8225806451613003,1.6403225806451633,4.65331004986123
49,0.9999999999999999,3.400000000000001,2.16,3.4801384398496245
50,1.0000000000000007,2.879999999999994,1.6919999999999988,1.4806573021978018
51,0.9999999999999993,2.969696969696969,1.772727272727272,2.060604278074866
52,1.0000000000000002,2.0,0.8999999999999997,0.49581818181818166
53,1.0000000000000004,2.095238095238095,0.9857142857142861,0.32155976676384823
54,1.0000000000000002,2.4,1.26,0.6747589285714286
55,1.000000000000005,4.275618374558316,2.948056537102471,13.483527386959523
56,0.9999999999999997,2.142857142857143,1.0285714285714282,0.47828571428571415
57,1.0,1.9999999999999998,0.8999999999999998,0.22499999999999992
58,0.9999999999999999,3.660377358490573,2.39433962264151,6.46274615094257
59,0.9999999999999942,3.606557377049168,2.34590163934427,7.64580375731562
60,0.9999999999999989,2.3050847457627106,1.1745762711864403,0.6242273607748182
61,0.9999999999999996,2.083333333333333,0.9750000000000001,0.28124999999999994
62,0.9999999999999916,4.4398496240601935,3.0958646616541334,12.888594937984415
63,0.9999999999999971,2.532110091743123,1.3788990825688083,0.944449173171107
64,0.9999999999999939,3.0516252390057224,1.8464627151051627,2.3771818438898387
65,1.0000000000000007,2.734693877551015,1.5612244897959193,1.9610442924422526
66,0.9999999999999999,2.7333333333333334,1.56,1.4756474598930474
67,1.0000000000000002,3.055555555555553,1.8499999999999988,1.9888464285714285
68,0.9999999999999993,2.064516129032257,0.9580645161290321,0.22645161290322577
69,1.000000000000001,3.761194029850743,2.485074626865667,6.206347081839135
70,1.0000000000000016,4.8074534161490545,3.4267080745341567,16.789508268722336
71,0.9999999999999929,3.21052631578949,1.9894736842105218,2.2808952089550276
72,0.9999999999999996,2.2307692307692313,1.107692307692308,0.5547115384615378
73,0.9999999999999996,2.4210526315789473,1.2789473684210524,0.8333821160042961
74,0.9999999999999997,2.4285714285714293,1.2857142857142856,0.8556696428571425
75,0.9999999999999999,1.8666666666666665,0.7799999999999996,0.09900000000000003
76,1.00000000000001,4.374384236453227,3.036945812807892,8.337176278343785
77,0.9999999999999996,1.9999999999999993,0.8999999999999999,0.1325831202046035
78,1.0000000000000018,3.337748344370853,2.103973509933774,4.476774926199451
79,0.9999999999999953,4.831901840490907,3.4487116564416795,25.91860109734199
80,0.9999999999999996,2.4166666666666656,1.2749999999999997,0.8803437499999998
81,1.0000000000000027,5.640350877192996,4.176315789473681,28.125833240040137
82,1.0000000000000073,4.885813148788911,3.4972318339100372,24.183084253524935
83,1.0000000000000002,1.8181818181818175,0.7363636363636362,0.0
84,0.9999999999999957,6.258992805755433,4.733093525179858,22.44843143554994
85,1.0000000000000013,3.5421686746987935,2.2879518072289127,28.21457808155697
86,0.9999999999999999,1.8666666666666665,0.7799999999999996,0.099
87,0.9999999999999997,1.9999999999999996,0.8999999999999999,0.3374999999999999
88,0.999999999999998,11.89898989898991,9.809090909090914,113.83225868654533
89,1.0000000000000027,4.898395721925119,3.508556149732623,10.990290940199214
90,0.9999999999999956,3.020920502092039,1.8188284518828461,12.321401985020666
91,0.9999999999999976,3.9428571428571364,2.6485714285714317,6.328020514149572
92,1.0000000000000007,4.25,2.925000000000001,6.58048184723657
93,0.9999999999999927,3.7705735660847663,2.4935162094763093,4.4424408714341785
94,0.9999999999999967,3.9595588235294534,2.6636029411764546,7.643028257927902
95,1.0000000000000033,3.8922155688622673,2.602994011976049,4.76349221155584
96,0.9999999999999971,2.809917355371897,1.62892561983472,2.070371638737678
97,0.9999999999999987,3.924050632911395,2.63164556962025,4.431648620832868
98,0.9999999999999999,2.733333333333333,1.5599999999999998,1.3195574999999997
99,1.000000000000001,2.6071428571428554,1.446428571428571,1.0155090880102036
100,1.0000000000000004,2.2127659574468073,1.091489361702128,0.5513381858902576
101,0.9999999999999999,2.0000000000000013,0.9000000000000002,0.3005999999999998
102,0.9999999999999996,2.421052631578948,1.2789473684210528,0.5826315789473686
103,0.9999999999999996,2.000000000000001,0.8999999999999999,0.30867032967032954
104,0.9999999999999987,9.247058823529404,7.422352941176471,54.36834500442737
